File,TITLE,AUTHOR,Gender (manual),DATE,PUBPLACE,PUBLISHER,DLPS,ESTC,DocNo,TCP,GaleDocNo
hdrs2dat.ecco.201205,The adventures of Hugh Trevor: By Thomas Holcroft. ...,"Holcroft, Thomas, 1745-1809.",male,1794-97.,London :,"printed for Shepperson and Reynolds,",004841298,T66947,CW111570144,K057530.002,CW3311570411
hdrs2dat.ecco.201205,"The history of Mary Wood: The house-maid. Or, the danger of false excuses.","More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall, and R. White, London. By S. Hazard, at Bath; J. Elder, at Edinburgh,",004804068,T36422,CW117980212,K037858.000,CW3317980212
hdrs2dat.ecco.201205,"A letter from the Rt. Honourable Edmund Burke to His Grace the Duke of Portland: on the conduct of the minority in Parliament. Containing fifty-four articles of impeachment against the Rt. Hon. C. J. Fox. From the original copy, in the possession of the noble duke.","Burke, Edmund, 1729-1797.",male,1797.,London :,"printed for the editor, and sold by J. Owen,",004804983,T37975,CW104145796,K038763.000,CW3304145796
hdrs2dat.ecco.201205,"The carpenter: or, the danger of evil company.","More, Hannah, 1745-1833.",female,[1795?],[Bath] :,"Sold by S. Hazard, at Bath; by J. Marshall, Cheap-side, and Aldermary church-yard; R. White, London; and by all booksellers, newsmen, and hawkers, in town and country,",004775426,N1762,CW117776505,K001133.000,CW3317776505
hdrs2dat.ecco.201205,"Proposals for publishing by subscription, dedicated, with permission, to the most noble the Marquis of Salisbury, A complete history of the English stage ... The whole written, with the asistance of interesting documents, collected in the course of five and thirty years, by Mr. Dibdin:","Dibdin, Charles, 1745-1814.",male,1796?],"[London,",,004771733,N12317,CW112048705,K007507.000,CW3312048705
hdrs2dat.ecco.201205,A description of the road from London to Bath and Bristol: with every thing worth notice in the way. By the Rev. Dr. Trusler.,"Trusler, John, 1735-1820.",male,1797.,London :,"sold by Shepperson and Co, Byfield and Co., and Faulder; and by the booksellers of Bath and Bristol,",004823015,T201449,CW125254885,K127176.000,CW3325254885
hdrs2dat.ecco.201205,Sunday reading. On carrying religion into the common business of life:,"More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall, and R. White, London. By S. Hazard, at Bath,",004902222,T48864,CW123357209,K045394.000,CW3323357209
hdrs2dat.ecco.201205,"The world in a village: a comedy, in five acts, as performed with universal applause at the Theatre Royal, Covent-Garden. Written by John O'Keefe, ...","O'Keeffe, John, 1747-1833.",male,[1793],London :,"printed for J. Debrett,",004845157,T72417,CW111537874,K061403.000,CW3311537874
hdrs2dat.ecco.201205,"Seventeen hundred and ninety-one: a poem, in imitation of the thirteenth satire of Juvenal. By Arthur Murphy, Esq.","Murphy, Arthur, 1727-1805.",male,1791.,London :,"printed for G.G.J. and J. Robinson,",004901711,T47979,CW113366885,K044883.000,CW3313366885
hdrs2dat.ecco.201205,"Remarks on the speech of M. Dupont: made in The National Convention of France, on the subjects of religion and public education. By Hannah More.","More, Hannah, 1745-1833.",female,1793.,London :,"printed for T. Cadell,",004900901,T46846,CW103801246,K044072.000,CW3303801246
hdrs2dat.ecco.201205,"A sermon preached at the Assizes at Durham July 29th, 1795; ... By William Paley,:","Paley, William, 1743-1805.",male,1795.,London :,"printed for R. Faulder,",004901379,T47580,CW123275868,K044551.000,CW3323275868
hdrs2dat.ecco.201205,The shepherd of Salisbury-Plain. Part II:,"More, Hannah, 1745-1833.",female,[1795],[London] :,"Sold by J. Marshall, and R. White, London By S. Hazard, at Bath: and by all booksellers, newsmen, and hawkers, in town and country,",004814420,T165586,CW117057753,K118525.000,CW3317057753
hdrs2dat.ecco.201205,"Evenings at home; or, the juvenile budget opened: Consisting of a variety of miscellaneous pieces, ...","Aikin, John, 1747-1822.",male,1792-96.,London :,"printed for J. Johnson,",004876861,T116357,CW104230069,K093174.001,CW3304230069
hdrs2dat.ecco.201205,Family secrets: literary and domestic. By Mr. Pratt. In five volumes.,"Pratt, Mr. (Samuel Jackson), 1749-1814.",male,1797.,London :,"printed for T.N. Longman,",004853689,T85829,CW109678449,K069956.002,CW3311908992
hdrs2dat.ecco.201205,"The beauties of the late Right Hon. Edmund Burke, selected from the writings, &c. of that extraordinary man, ... To which is prefixed, a sketch of the life, with some original anecdotes of Mr. Burke. In two volumes.:","Burke, Edmund, 1729-1797.",male,1798.,London :,"printed by J. W. Myers, and sold by W. West,",004795912,T21449,CW111146721,K030565.002,CW3311147037
hdrs2dat.ecco.201205,"Try again: a farce, in two acts. As performed at the Theatre Royal in the Hay-Market.","Holcroft, Thomas, 1745-1809.",male,1790.,London :,"printed for G.G.J. and J. Robinson,",004833236,T55504,CW113590360,K049452.000,CW3313590360
hdrs2dat.ecco.201205,"Speech of Mr. Francis, on the suspension of the Habeas Corpus Act, Friday, January 23, 1795:","Francis, Philip, Sir, 1740-1818.",male,1795],"[London,",,004818089,T180656,CW107642813,K122211.000,CW3307642813
hdrs2dat.ecco.201205,Strictures on the modern system of female education: ... By Hannah More. In two volumes. ...,"More, Hannah, 1745-1833.",female,1799.,London :,"printed for T. Cadell Jun. and W. Davies,",004902140,T48748,CW104972540,K045312.001,CW3304972540
hdrs2dat.ecco.201205,Osric the lion!: A romance.,"Lewis, M. G. (Matthew Gregory), 1775-1818.",initials,1797.,London :,"printed in the year,",004859553,T93900,CW115432156,K075827.000,CW3315432156
hdrs2dat.ecco.201205,"Journal of a voyage to New South Wales: with sixty-five plates of non descript animals, birds, ... and other natural productions by John White ...","White, John, 1757 or 8-1832.",male,1790.,London :,"printed for J. Debrett,",004874615,T113529,CW106252096,K090920.000,CW3306252096
hdrs2dat.ecco.201205,An estimate of the religion of the fashionable world: By one of the laity.,"More, Hannah, 1745-1833.",female,1791.,London :,"printed for T. Cadell,",004802384,T33517,CW121035183,K036193.000,CW3321035183
hdrs2dat.ecco.201205,"Experiments and observations on the blood when mixed with urine: By Everard Home, Esq. F.R.S. ...","Home, Everard, Sir, 1756-1832.",male,1796],"[London,",,004788202,N8254,CW108119641,K004879.000,CW3308119641
hdrs2dat.ecco.201205,"Secrets worth knowing: a comedy, in five acts. As performed at the Theatre Royal, Covent Garden. By Thomas Morton, ...","Morton, Thomas, 1764-1838.",male,1798.,London :,"printed for T. N. Longman,",004864566,T100458,CW109731743,K080847.000,CW3309731743
hdrs2dat.ecco.201205,"The trial of Thomas Paine: for a libel, contained in The second part of rights of man, before Lord Kenyon, and a special jury, at Guildhall, December 18. With the speeches of the Attorney General and Mr. Erskine, at large.","Paine, Thomas, 1737-1809.",male,1792.,London :,"printed for C. and G. Kearsley,",004809446,T5899,CW123985185,K023299.000,CW3323985185
hdrs2dat.ecco.201205,Family secrets: literary and domestic. By Mr. Pratt. In five volumes.,"Pratt, Mr. (Samuel Jackson), 1749-1814.",male,1797.,London :,"printed for T.N. Longman,",004853689,T85829,CW109678449,K069956.003,CW3310128858
hdrs2dat.ecco.201205,"The votary of wealth: a comedy, in five acts. As performed at the Theatre-Royal, Covent-Garden. By J. G.. Holman, ...","Holman, J. G. (Joseph George), 1764-1817.",initials,1799.,London :,"printed for T.N. Longman and O. Rees,",004885321,T127633,CW114238781,K101642.000,CW3314238781
hdrs2dat.ecco.201205,The adventures of Hugh Trevor: By Thomas Holcroft. ...,"Holcroft, Thomas, 1745-1809.",male,1794-97.,London :,"printed for Shepperson and Reynolds,",004841298,T66947,CW111570144,K057530.001,CW3311570144
hdrs2dat.ecco.201205,"Sins of government, sins of the nation: or, a discourse for the fast, appointed on April 19, 1793. By a volunteer.","Barbauld, Mrs. (Anna Letitia), 1743-1825.",female,1793.,London :,"printed for J. Johnson,",004836313,T60252,CW120316268,K052531.001,CW3320316268
hdrs2dat.ecco.201205,"The siege of Berwick: a tragedy, by Mr. Jerningham: as performed at the Theatre-Royal, Covent-Garden.","Jerningham, Mr. (Edward), 1737?-1812.",male,1794.,London :,"printed for J. Robson,",004871421,T109238,CW106676670,K087716.000,CW3306676670
hdrs2dat.ecco.201205,"The dupes of fancy, or every man his hobby: a new farce: in two acts. As performed at the King's Theatre-Royal in the Hay-Market, with great applause. By George Saville Carey, ...","Carey, George Saville, 1743-1807.",male,1792.,London :,"printed for Alex. Hogg; and sold by T. Lewis and by all other booksellers and stationers in every city, borough, town, and village in Great Britain and Ireland,",004897778,T146901,CW114176124,K114161.000,CW3314176124
hdrs2dat.ecco.201205,"The alteration of the constitution of the House of Commons, and the inequality of the land-tax, considered conjointly. By J. [sic] Brand,:","Brand, John, d. 1808.",male,1793.,London :,"printed for J. Evans,",004863826,T99564,CW106712537,K080105.000,CW3306712537
hdrs2dat.ecco.201205,A general history of quadrupeds: The figures engraved on wood by T. Bewick.,"Beilby, Ralph, 1743-1817.",male,1790.,Newcastle upon Tyne :,"printed by and for S. Hodgson, R. Beilby, & T. Bewick, Newcastle: sold by them, by G. G. J. & J. Robinson, and C. Dilly, London,",004837042,T61242,CW107220919,K053268.000,CW3307220919
hdrs2dat.ecco.201205,"The history of the parishes of Whiteford, and Holywell:","Pennant, Thomas, 1726-1798.",male,1796.,[London] :,"Printed for B. and J. White, Fleet Street,",004874860,T113878,CW100355586,K091165.000,CW3300355586
hdrs2dat.ecco.201205,"The Lord's cup: or, the dispensations of providence with regard to good and evil, considered in a sermon; by William Gilpin,...","Gilpin, William, 1724-1804.",male,1797.,Lymington :,"printed and sold by J. B. Rutter,",004790354,T11644,CW119888685,K025748.000,CW3319888685
hdrs2dat.ecco.201205,"An essay towards a definition of animal vitality: read at the theatre, Guy's Hospital, January 26, 1793; in which several of the opinions of the celebrated John Hunter are examined and controverted. By John Thelwall, ...","Thelwall, John, 1764-1834.",male,1793.,London :,"printed by T. Rickaby; and sold by G. G. J. and J. Robinsons; Debrett; and Cox,",004788862,N9413,CW108188607,K005477.000,CW3308188607
hdrs2dat.ecco.201205,"The natural history of British insects: explaining them in their several states, with the periods of their transformations, their food, œconomy, &c. Together with the history of such minute insects as require investigation by the microscope. The whole illustrated by coloured figures, ... By E. Donovan.","Donovan, E. (Edward), 1768-1837.",initials,1792-1801.,London :,"printed for the author, and for F. and C. Rivington,",004861747,T96891,CW108360398,K078024.009,CW3308361354
hdrs2dat.ecco.201205,"The literary life of the late Thomas Pennant, Esq. By himself:","Pennant, Thomas, 1726-1798.",male,1793.,London :,"sold by Benjamin and John White, and Robert Faulder,",004810217,T845,CW125213747,K020360.000,CW3325213747
hdrs2dat.ecco.201205,"A journey made in the summer of 1794, through Holland and the western frontier of Germany: with a return down the Rhine: to which are added Observations during a tour to the lakes of Lancashire, Westmoreland, and Cumberland. By Ann Radcliffe.","Radcliffe, Ann Ward, 1764-1823.",female,1795.,London :,"printed for G. G. and J. Robinson,",004837673,T62060,CW101637429,K053900.000,CW3301637429
hdrs2dat.ecco.201205,Indian zoology:,"Pennant, Thomas, 1726-1798.",male,1790 [1791],London :,"printed by Henry Hughs, for Robert Faulder,",004810269,T856,CW108079305,K020370.000,CW3308079305
hdrs2dat.ecco.201205,"The confessions of James Baptiste Couteau: citizen of France, written by himself: and translated from the original French, by Robert Jephson, Esq. Illustrated with nine engravings. ...","Jephson, Robert, 1736-1803.",male,1794.,London :,"printed for J. Debrett,",004886798,T129718,CW109216429,K103123.001,CW3309216429
hdrs2dat.ecco.201205,"The captive of Spilburg in two acts: as performed at the Theatre Royal, Drury Lane, altered from the favourite French drama called Le souterrain, with a preface by the translator. The music by Dussek.","Hoare, Prince, 1755-1834.",male,1799.,London :,"printed for Machell Stace, and J. Hatchard,",004794997,T19924,CW110835800,K029768.000,CW3310835800
hdrs2dat.ecco.201205,Henry: in four volumes. By the author of Arundel. ...,"Cumberland, Richard, 1732-1811.",male,1795.,London :,"printed for Charles Dilly,",004875941,T115224,CW111625947,K092252.001,CW3311625947
hdrs2dat.ecco.201205,"The bad bargain: or, the world set up to sale.","More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Masrhall, London. By S. Hazard, at Bath; J. Elder, at Edinburgh,",004795825,T21324,CW117059178,K030489.000,CW3317059178
hdrs2dat.ecco.201205,The two gardeners:,"More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall, and R. White, London. By S. Hazard, at Bath; J. Elder, at Edinburgh, and by all booksellers, newsmen, and hawkers, in town and country,",004904031,T52074,CW117059368,K047209.000,CW3317059368
hdrs2dat.ecco.201205,"Vaurien: or, sketches of the times: exhibiting views of the philosophies, religions, politics, literature, and manners of the age. In two volumes. ...","Disraeli, Isaac, 1766-1848.",male,1797.,London :,"printed for T. Cadell, junior, and W. Davies, (successors to Mr. Cadell); and J. Murray and S. Highley,",004848375,T77691,CW124565193,K064631.002,CW3324565516
hdrs2dat.ecco.201205,"Remarks on forest scenery: and other woodland views, (relative chiefly to picturesque beauty) illustrated by the scenes of New-Forest in Hampshire. In three books. ... By William Gilpin, ...","Gilpin, William, 1724-1804.",male,1791.,London :,"printed for R. Blamire,",004863358,T98991,CW102242696,K079637.002,CW3302243051
hdrs2dat.ecco.201205,"Friendly advice. In a letter from Mrs. Heartwhole, to Dame Nicholls, ... on her fears of the French invasion:","More, Hannah, 1745-1833.",female,[1797?],[London] :,"Printed and sold by J. Marshall, London,",004806480,T40233,CW117059088,K040190.000,CW3317059088
hdrs2dat.ecco.201205,The monk: a romance. In three volumes. ...,"Lewis, M. G. (Matthew Gregory), 1775-1818.",initials,1796.,London :,"printed for J. Bell,",004888900,T132693,CW113719433,K105233.002,CW3313719671
hdrs2dat.ecco.201205,"Burke's address to the ""swinish*"" multitude! Tune ""Derry down, down,"" &c:","Spence, Thomas, 1750-1814.",male,1793?],"[London,",,004809663,T6734,CW100486754,K023755.000,CW3300486754
hdrs2dat.ecco.201205,"The children in the wood: an opera, in two acts, as performed at the Royal Theatres of Drury-Lane and the Hay-Market.","Morton, Thomas, 1764-1838.",male,1794.,London :,"printed for the curious, and not sold by the booksellers in general,",004819028,T183980,CW106501978,K123155.000,CW3306501978
hdrs2dat.ecco.201205,"The good militia man: or, the man that is worth a host, being a new song, by honest Dan the plough-boy turned soldier.","More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall, and R. White, London. By S. Hazard, at Bath: J. Elder, at Edinburgh,",004803683,T35726,CW116259416,K037476.000,CW3316259416
hdrs2dat.ecco.201205,Euphemia. By Mrs. Charlotte Lennox. In four volumes.:,"Lennox, Charlotte, ca. 1729-1804.",female,1790.,London :,"printed for T. Cadell; and J. Evans,",004845860,T73522,CW112501627,K062108.001,CW3312501627
hdrs2dat.ecco.201205,Passages selected by distinguished personages: on the great literary trial of Vortigern and Rowena; a comi-tragedy. ... Volume I.,"Dudley, H. Bate, Sir (Henry Bate), 1745-1824.",initials,[1798?],London :,"printed by H. Brown, for J. Ridgway,",004892738,T138274,CW113688139,K109092.001,CW3313688139
hdrs2dat.ecco.201205,Of London:,"Pennant, Thomas, 1726-1798.",male,1790.,London :,"printed for Robt. Faulder,",004874538,T113417,CW104213615,K090843.000,CW3304213615
hdrs2dat.ecco.201205,The monk: a romance. In three volumes. ...,"Lewis, M. G. (Matthew Gregory), 1775-1818.",initials,1796.,London :,"printed for J. Bell,",004888900,T132693,CW113719433,K105233.003,CW3313649448
hdrs2dat.ecco.201205,Passages selected by distinguished personages: on the great literary trial of Vortigern and Rowena; a comi-tragedy. ...,"Dudley, H. Bate, Sir (Henry Bate), 1745-1824.",initials,[1798?],London :,"printed by H. Brown, for J. Ridgway,",004892739,T138277,CW112427853,K109093.004,CW3312427954
hdrs2dat.ecco.201205,"Letter addressed to the addressers, on the late proclamation: By Thomas Paine, ...","Paine, Thomas, 1737-1809.",male,1792.,London :,"printed for H. D. Symonds, and Thomas Clio Rickman,",004809403,T5837,CW104143987,K023259.000,CW3304143987
hdrs2dat.ecco.201205,Letters containing a sketch of the scenes which passed in various Departments of France during the tyranny of Robespierre: and of the events which took place in Paris on the 28th of July 1794. By Helen Maria Williams. Vol.III.,"Williams, Helen Maria, 1762-1827.",female,1795.,London :,"printed for G. G. and J. Robinson,",004879420,T119488,CW104302431,K095737.000,CW3304302431
hdrs2dat.ecco.201205,"An inquiry into the Copernican system respecting the motions of the heavenly bodies, wherein it is proved, in the clearest manner, that the earth has only her diurnal motion, and that the sun revolves round the world; ... By John Cunningham:","Cunningham, John, of Deptford.",male,1789.,London :,"printed for the author; and sold by J. Parsons; and E. Ambrose,",004804563,T37247,CW106939599,K038348.000,CW3306939599
hdrs2dat.ecco.201205,"An historical essay on the principles of political associations in a state: ... in a comparative view of the associations of the year 1792, and that recently instituted by the Whig club. By the Rev. John Brand, M.A.","Brand, John, d. 1808.",male,1796.,London :,"printed for T. N. Longman, and J. Owen; and sold by all the booksellers in London and Westminster,",004793687,T17549,CW103857601,K028664.000,CW3303857601
hdrs2dat.ecco.201205,"Facts, tending to show the connection of the stomach with life, disease, and recovery:","Webster, Charles, 1750-1795.",male,1793.,London :,"printed for J. Murray; W. Gordon, P. Hill, and G. Mudie, Edinburgh,",004792454,T14677,CW106964429,K027597.000,CW3306964429
hdrs2dat.ecco.201205,"The natural history of British insects: explaining them in their several states, with the periods of their transformations, their food, œconomy, &c. Together with the history of such minute insects as require investigation by the microscope. The whole illustrated by coloured figures, ... By E. Donovan.","Donovan, E. (Edward), 1768-1837.",initials,1792-1801.,London :,"printed for the author, and for F. and C. Rivington,",004861747,T96891,CW108360398,K078024.008,CW3308361243
hdrs2dat.ecco.201205,"The way to get married: a comedy, in five acts, as performed at the Theatre-Royal, Covent-Garden. By Thomas Morton, ...","Morton, Thomas, 1764-1838.",male,1796.,London :,"printed for T. N. Longman,",004833902,T56640,CW110073231,K050119.000,CW3310073231
hdrs2dat.ecco.201205,"Curiosities of literature: Consisting of anecdotes, characters, sketches, and observations, literary, critical, and historical.","Disraeli, Isaac, 1766-1848.",male,1791.,London :,"printed for J. Murray,",004876435,T115852,CW115655600,K092747.000,CW3315655600
hdrs2dat.ecco.201205,"The confessions of James Baptiste Couteau: citizen of France, written by himself: and translated from the original French, by Robert Jephson, Esq. Illustrated with nine engravings. ...","Jephson, Robert, 1736-1803.",male,1794.,London :,"printed for J. Debrett,",004886798,T129718,CW109216429,K103123.002,CW3309216707
hdrs2dat.ecco.201205,Enthusiasm: a poem. In two parts. By Mr. Jerningham:,"Jerningham, Mr. (Edward), 1737?-1812.",male,1789.,London :,"printed for J. Robson and W. Clarke,",004810819,T9586,CW113961033,K024662.000,CW3313961033
hdrs2dat.ecco.201205,Henry: in four volumes. By the author of Arundel. ...,"Cumberland, Richard, 1732-1811.",male,1795.,London :,"printed for Charles Dilly,",004875941,T115224,CW111625947,K092252.002,CW3311626269
hdrs2dat.ecco.201205,"An inquiry into the origin of episcopacy, in a discourse preached in June, 1790. By a dignitary of the Church of England:","Berkeley, George, 1733-1795.",male,1791.,Canterbury :,"printed by Simmons and Co,",004790328,T11613,CW123002910,K025723.000,CW3323002910
hdrs2dat.ecco.201205,"The Red-Cross Knights: A play, in five acts. As performed at the Theatre-Royal, Hay-Market. Founded on The robbers of Schiller. By J. G. Holman.","Holman, J. G. (Joseph George), 1764-1817.",initials,1799.,London :,"printed and published by Geo. Cawthorn; sold also by Messrs. Richardson; H. D. Symonds, J. Wallis, and W. West; and J. Wright,",004900024,T45445,CW106677968,K043195.000,CW3306677968
hdrs2dat.ecco.201205,Definition of a constitution: By Thomas Paine. ...,"Paine, Thomas, 1737-1809.",male,1791.,London :,"printed for J. Debrett,",004780831,N28189,CW106168473,K015461.000,CW3306168473
hdrs2dat.ecco.201205,Directions for the medicine chest:,,unsigned,1795.,North Shields :,"printed by W. Kelley,",004886842,T129767,CW107258566,K103167.000,CW3307258566
hdrs2dat.ecco.201205,The monk: a romance. In three volumes. ...,"Lewis, M. G. (Matthew Gregory), 1775-1818.",initials,1796.,London :,"printed for J. Bell,",004888900,T132693,CW113719433,K105233.001,CW3313719433
hdrs2dat.ecco.201205,The rights of man: first published in the year 1783.,"Spence, Thomas, 1750-1814.",male,[1793],[London] :,"printed for T. Spence,",004899815,T45086,CW114383224,K042986.000,CW3314383224
hdrs2dat.ecco.201205,"Remarks on forest scenery: and other woodland views, (relative chiefly to picturesque beauty) illustrated by the scenes of New-Forest in Hampshire. In three books. ... By William Gilpin, ...","Gilpin, William, 1724-1804.",male,1791.,London :,"printed for R. Blamire,",004863358,T98991,CW102242696,K079637.001,CW3302242696
hdrs2dat.ecco.201205,A dissertation on anecdotes; by the author of Curiosities of literature:,"Disraeli, Isaac, 1766-1848.",male,1793.,London :,"printed for C. and G. Kearsley, and J. Murray,",004871393,T109208,CW110500239,K087688.000,CW3310500239
hdrs2dat.ecco.201205,"A sermon preached in the parish church of Boldre in Hampshire, at the funeral of William Baker, May 18, 1791. To which is added a short account of his life. By William Gilpin,:","Gilpin, William, 1724-1804.",male,1791.,London :,"printed for R. Blamire,",004840844,T66447,CW119539389,K057073.000,CW3319539389
hdrs2dat.ecco.201205,Euphemia. By Mrs. Charlotte Lennox. In four volumes.:,"Lennox, Charlotte, ca. 1729-1804.",female,1790.,London :,"printed for T. Cadell; and J. Evans,",004845860,T73522,CW112501627,K062108.002,CW3310690871
hdrs2dat.ecco.201205,"Two letters from the Right Honourable Mr. Burke, on the French Revolution: one to the translator of his Reflections on the revolution in France; the other to Captain W-, on the same subject.","Burke, Edmund, 1729-1797.",male,1791.,London :,"printed for H. D. Symonds: sold also by the booksellers in Bond-Street and Piccadilly,",004773197,N14236,CW104947550,K008839.000,CW3304947550
hdrs2dat.ecco.201205,Euphemia. By Mrs. Charlotte Lennox. In four volumes.:,"Lennox, Charlotte, ca. 1729-1804.",female,1790.,London :,"printed for T. Cadell; and J. Evans,",004845860,T73522,CW112501627,K062108.003,CW3310691097
hdrs2dat.ecco.201205,Passages selected by distinguished personages: on the great literary trial of Vortigern and Rowena; a comi-tragedy. ... Volume I.,"Dudley, H. Bate, Sir (Henry Bate), 1745-1824.",initials,[1798?],London :,"printed by H. Brown, for J. Ridgway,",004892738,T138274,CW113688139,K109092.002,CW3313186566
hdrs2dat.ecco.201205,"Annual oration, delivered March 8th, 1790, before the Medical Society,:","Wallis, George, 1740-1802.",male,1790.,London :,"printed for G.C.J. and J. Robinson,",004796141,T21951,CW108249320,K030760.000,CW3308249320
hdrs2dat.ecco.201205,"Miscellaneous works: of Edward Gibbon, Esquire. With memoirs of his life and writings, composed by himself: illustrated from his letters, with occasional notes and narrative, by John Lord Sheffield. In two volumes. ...","Gibbon, Edward, 1737-1794.",male,1796.,London :,"printed for A. Strahan, and T. Cadell Jun. and W. Davies, (successors to Mr. Cadell,),",004849601,T79696,CW124765769,K065858.001,CW3324765769
hdrs2dat.ecco.201205,Henry: in four volumes. By the author of Arundel. ...,"Cumberland, Richard, 1732-1811.",male,1795.,London :,"printed for Charles Dilly,",004875941,T115224,CW111625947,K092252.003,CW3310897391
hdrs2dat.ecco.201205,"Lock and key: a musical entertainment, in two acts, as performed at the Theatre Royal, Covent-Garden. By Prince Hoare, Esq. ... Correctly taken from the prompt-book.","Hoare, Prince, 1755-1834.",male,1796.,London :,"printed for T. N. Longman,",004795437,T20759,CW109731643,K030147.000,CW3309731643
hdrs2dat.ecco.201205,'Tis all for the best:,"More, Hannah, 1745-1833.",female,[1799?],[London] :,"Sold by J. Evans, No. 41 and 42, Long-Lane, West-Smithfield, and J. Hatchard, No. 173, Piccadilly, London. By S. Hazard, Bath. And by all booksellers, newsmen, and hawkers, in town and country,",004772717,N13630,CW110430901,K008390.000,CW3310430901
hdrs2dat.ecco.201205,"A remarkable case of madness: with the diet and medicines, used in the cure. By William Perfect, ...","Perfect, William, 1737-1809.",male,1791.,Rochester :,"printed for the author, and sold by W. Gillman, J. Murray, J. Evans and C. Forster, London,",004777993,N22327,CW108674578,K013026.000,CW3308674578
hdrs2dat.ecco.201205,Plays and poems: by Miss Hannah Brand.,"Brand, Hannah, d. 1821.",female,1798.,Norwich :,"printed by Beatniffe and Payne; and sold by Messrs. F. and C. Rivington; and Messrs. Elmsley and Bremner, London,",004807941,T42452,CW113176700,K041482.000,CW3313176700
hdrs2dat.ecco.201205,"Proceedings in the House of Commons on the slave trade, and state of the negroes in the West India islands. With an appendix. By Philip Francis, Esq:","Francis, Philip, Sir, 1740-1818.",male,1796.,London :,"printed for Caroline Ridgway,",004899520,T44499,CW104698156,K042690.000,CW3304698156
hdrs2dat.ecco.201205,"A new tale of a tub: written for the delight and instruction of every British subject in particular, and all the world in general.","Pinkerton, John, 1758-1826.",male,1790.,London :,"printed for J. Ridgway,",004832139,T53823,CW105502964,K048355.000,CW3305502964
hdrs2dat.ecco.201205,An enquiry into the history of Scotland: preceding the reign of Malcom III. or the year 1056. Including the authentic history of that period. In two volumes. By John Pinkerton. ...,"Pinkerton, John, 1758-1826.",male,1789.,London :,"printed by John Nichols, for George Nicol; and John Bell, Edinburgh,",004890131,T134381,CW100609045,K106472.002,CW3301457987
hdrs2dat.ecco.201205,"An essay on the rhus toxicodendron: pubescent poison oak, or sumach, with cases shewing it's efficacy in the cure of paralysis, ... By John Alderson, ...","Alderson, John, 1757-1829.",male,[1794],Hull :,"printed and sold by Rawson and Co. Sold also by J. Johnson, London; and W. Creech, Edinburgh,",004786387,N582,CW108560568,K000343.000,CW3308560568
hdrs2dat.ecco.201205,Two letters addressed to a member of the present Parliament: on the proposals for peace with the regicide directory of France. By the Right Hon. Edmund Burke.,"Burke, Edmund, 1729-1797.",male,1796.,London :,"printed for F. and C. Rivington,",004904033,T52080,CW104626965,K047211.000,CW3304626965
hdrs2dat.ecco.201205,"Gleanings through Wales, Holland and Westphalia: with views of peace and war at home and abroad. To which is added Humanity; or the rights of nature. A poem, revised and corrected. By Mr. Pratt.","Pratt, Mr. (Samuel Jackson), 1749-1814.",male,1795.,London :,"printed for T. N. Longman, and L. B. Seeley,",004853688,T85828,CW100305205,K069955.002,CW3301974847
hdrs2dat.ecco.201205,"A letter to the patentee, concerning the medical properties of the fleecy hosiery: By William Buchan,...","Buchan, William, 1729-1805.",male,1790.,London :,"From Peterborough-House Press, by D. and D. Stuart,",004790182,T11347,CW108262724,K025595.000,CW3308262724
hdrs2dat.ecco.201205,Pastorals. By Alexander Pope:,"Pope, Alexander, 1688-1744.",male,1793.,Manchester :,"printed by G. Nicholson and Co. Sold by T. Knott; and Champante & Whitrow, London,",004789411,T10219,CW114110739,K024906.000,CW3314110739
hdrs2dat.ecco.201205,Lines on a late resignation at the Royal Academy:,"Jerningham, Mr. (Edward), 1737?-1812.",male,1790.,London :,"printed for J. Robson,",004846083,T73798,CW111244839,K062331.000,CW3311244839
hdrs2dat.ecco.201205,"An inquiry into the nature, causes, and termination of nervous fevers: together with observations tending to illustrate the method of restoring His Majesty to health, and of preventing relapses of his disease. By Robert Jones, ...","Jones, Robert, M.D.",male,1789.,Salisbury :,"printed and sold by B.C. Collins: sold also by S. Crowder, London,",004876617,T116073,CW108868707,K092929.000,CW3308868707
hdrs2dat.ecco.201205,"Village politics: Addressed to all the mechanics, journeymen, and day labourers, in Great Britain. By Will Chip, a country carpenter.","More, Hannah, 1745-1833.",female,1793.,Manchester :,"J. Harrop, printer,",004847021,T75350,CW111197083,K063270.000,CW3311197083
hdrs2dat.ecco.201205,"A letter from the Right Hon. Edmund Burke, M.P. in the kingdom of Great Britain, to Sir Hercules Langrishe: Bart. M.P. on the subject of Roman Catholics of Ireland, and the propriety of admitting them to the elective franchise, consistently with the principles of the constitution as established at the Revolution.","Burke, Edmund, 1729-1797.",male,1792.,London :,"printed for J. Debrett,",004804966,T37952,CW117560579,K038746.000,CW3317560579
