TITLE,AUTHOR,DATE,PUBPLACE,PUBLISHER,DLPS,ESTC,DocNo,TCP,GaleDocNo
Elucidations respecting the Common and Statute Law of Scotland:,"Kames, Henry Home, Lord, 1696-1782.",1777.,Edinburgh :,"printed for William Creech; and sold, in London, by T. Cadell,",004801761,T32628,CW123969335,K035634.000,CW3323969335
"The sentence of the court-martial: held at the Horse-Guards, for the trial of the Hon. Lieut. Gen. James Murray, late governor of Minorca, on the twenty-nine articles exhibited against him by Sir William Draper. With His Majesty's order thereon. ... Taken in short-hand by Joseph Gurney. With an appendix, ...","Murray, James, 1721-1794.",1783.,London :,"sold by M. Gurney,",004867413,T104082,CW124461625,K083701.000,CW3324461625
"Travels in Switzerland: and in the country of the Grisons: in a series of letters to William Melmoth, Esq. from William Coxe, ...","Coxe, William, 1747-1828.",1794.,London :,"printed for T. Cadell,",004889790,T133962,CW102419783,K106130.002,CW3302420320
"A charge to the Grand Jury of the County of Middlesex, delivered ... on Monday the eleventh day of September, 1780. By Sir John Hawkins, Knt.:","Hawkins, John, Sir, 1719-1789.",1780.,London :,"printed for Edward Brooke,",004800237,T30490,CW124494176,K034256.000,CW3324494176
Introduction to the art of thinking:,"Kames, Henry Home, Lord, 1696-1782.",1764.,Edinburgh :,"printed for A. Kincaid and J. Bell,",004840571,T66080,CW118287058,K056800.000,CW3318287058
"An impartial history of the present war in America: containing an account of its rise and progress, the political springs thereof, with its various successes and disappointments, on both sides. By the Rev. James Murray, ...","Murray, James, 1732-1782.",[1778],London :,"printed for R. Baldwin; N. Frobisher, York; T. Robson, Newcastle upon Tyne; Bayne and Mennons, Edinburgh; and Dunlop and Wilson, Glasgow,",004856826,T90018,CW100407257,K073096.001,CW3300407257
"The box-lobby challenge, a comedy: As performed at the Theatre-Royal, Hay-Market. Written by Richard Cumberland, Esq.","Cumberland, Richard, 1732-1811.",[1794],London :,"printed for J. Debrett,",004799757,T29575,CW106672637,K033846.000,CW3306672637
"Memoirs of the court of England. In two parts. By the Countess of Dunois, ... Now made English. To which is added, The lady's pacquet of letters,:","Aulnoy, Madame d' (Marie-Catherine), 1650 or 51-1705.",1707.,London :,"printed, and sold by B. Bragg,",004848204,T77374,CW114688732,K064460.000,CW3314688732
"A letter from a gentleman in the English House of Commons: in vindication of his conduct, with regard to the affairs of Ireland, addressed to a Member of the Irish Parliament.","Burke, Edmund, 1729-1797.",1780.,London :,"printed for J. Bew,",004844379,T71489,CW106853600,K060624.000,CW3306853600
"A plan for the conduct of female education: in boarding schools. By Erasmus Darwin, ...","Darwin, Erasmus, 1731-1802.",1797.,Derby :,"printed by J. Drewry; for J. Johnson, London,",004872777,T110944,CW105595296,K089073.000,CW3305595296
Saint Peter's lodge: a serio-comi-legendary tale. In Hudibrastic verse. By the author of the Register-office:,"Reed, Joseph, 1723-1787.",1786.,London :,"printed for L. Davis; J. and T. Egerton; and J. Bew,",004809806,T7265,CW113793556,K023859.000,CW3313793556
"Sermons: by Hugh Blair, D.D. One of the ministers of the High Church, and Professor of Rhetorick and Belles Lettres in the University, of Edinburgh.","Blair, Hugh, 1718-1800.",1777 - 1801.,Edinburgh :,"printed for William Creech, Edinburgh; and W. Strahan, and T. Cadell, London,",004904848,N71655,CW118415293,K019611.004,CW3318656767
"The Scots nation and union vindicated: from the reflections cast on them, in an infamous libel, entitl'd, The publick spirit of the Whigs, &c. ...","Defoe, Daniel, 1661?-1731.",1714.,London :,"printed for A. Bell; and sold by J. Baker,",004834124,T56966,CW100186325,K050341.000,CW3300186325
Remarks on the Letter to the author of the state-memorial:,"Defoe, Daniel, 1661?-1731.",1706.,London :,"printed in the year,",004834116,T56957,CW103977428,K050333.000,CW3303977428
"Poems, supposed to have been written at Bristol: by Thomas Rowley, and others, in the fifteenth century; ... To which are added, a preface, an introductory account ... and a glossary.","Chatterton, Thomas, 1752-1770.",1777.,London :,"printed for T. Payne and Son,",004808100,T42675,CW113551263,K041626.000,CW3313551263
The expedition of Humphry Clinker: By the author of Roderick Random. In three volumes. ...,"Smollett, Tobias George, 1721-1771.",MDCLXXI [1771],London :,"printed for W. Johnston; and B. Collins, in Salisbury,",004833098,T55323,CW113086522,K049314.003,CW3313087036
The adventures of Ferdinand Count Fathom: By the author of Roderick Random. In two volumes. ...,"Smollett, Tobias George, 1721-1771.",1753.,London :,"printed for W. Johnston,",004833072,T55294,CW115596504,K049288.002,CW3315596775
"The history and management of the East-India Company, from its origin in 1600 to the present times: Volume the first. ... The whole compiled from authentic records.","Macpherson, James, 1736-1796.",1779.,London :,"printed for T. Cadell,",004862679,T98128,CW104250256,K078956.000,CW3304250256
"The antiquities of Berkshire: By Elias Ashmole, Esq; With a large appendix ... and a particular account of the castle, college, and town of Windsor. In three volumes.","Ashmole, Elias, 1617-1692.",1719.,London :,"printed for E. Curll,",004894142,T140219,CW100108443,K110512.001,CW3300108443
A very plain state of the case: or the Royalty Theatre versus the Theatres Royal. ...,"Colman, George, 1732-1794.",1787.,London :,"printed for the author, and sold by J.Murray,",004809452,T5907,CW110851118,K023305.000,CW3310851118
"Essays on philosophical subjects: By the late Adam Smith, ... To which is prefixed, An account of the life and writings of the author; by Dugald Stewart, ...","Smith, Adam, 1723-1790.",1795.,London :,"printed for T. Cadell Jun. and W. Davies (successors to Mr. Cadell); and W. Creech, Edinburgh,",004802365,T33499,CW121210948,K036177.000,CW3321210948
A familiar epistle to Roger Kenyon Esq: in memory of Sterne; to which are added the portraits of the Socinian and orthodox divine : by Rowley Thomas.,"Thomas, Rowley.",1779.,Shrewsbury :,"printed and sold by Stafford Pryse, for the author; and by J. Bew, London,",004884119,T125891,CW113260835,K100438.000,CW3313260835
"The spleen, or, Islington Spa: a comick piece, of two acts. As it is performed at the Theatre Royal, in Drury-Lane. By George Colman.","Colman, George, 1732-1794.",1776.,Dublin :,"printed for Messrs. Price, Corcoran, Chamberlain, Burrowes, J. Hoey [and 16 others in Dublin],",004778786,N23603,CW106502777,K013718.000,CW3306502777
The summer's tale: A musical comedy of three acts. As it is performed at the Theatre Royal in Covent-Garden.,"Cumberland, Richard, 1732-1811.",1765.,London :,"printed for J. Dodsley, W. Johnston; and J. Walter,",004809937,T768,CW112252254,K020285.000,CW3312252254
"The cozeners: a comedy, in three acts. As it is performed at the Theatre-Royal in the Haymarket. Written by the late Samuel Foote, Esq. and now published by Mr. Colman.","Foote, Samuel, 1720-1777.",1778.,London :,"printed by T. Sherlock, for T. Cadell,",004794422,T18532,CW116262695,K029307.000,CW3316262695
"Memoirs of Miss Sidney Bidulph: extracted from her own journal, and now first published. In two volumes. ...","Sheridan, Frances Chamberlaine, 1724-1766.",1761.,Dublin :,"printed by and for G. Faulkner,",004839541,T64723,CW109135034,K055770.002,CW3309135437
"The wreath of fashion, or, the art of sentimental poetry:","Tickell, Richard, 1751-1793.",1778.,London :,"printed for T. Becket,",004854059,T86321,CW113781117,K070327.000,CW3313781117
"The history and antiquities of the county palatine, of Durham: by William Hutchinson ...","Hutchinson, William, 1732-1814.",1785-94.,Newcastle :,"printed for Mr. S. Hodgson; & Messrs: Robinsons, London,",004863773,T99505,CW102806848,K080052.001,CW3302806848
"Mr. S----r, The enclosed memorial you are charg'd with, in the behalf of many thousands of the good people of England.:","Defoe, Daniel, 1661?-1731.",1701],"[London,",,004845033,T72263,CW103981087,K061279.000,CW3303981087
"An essay on the art of acting: in which, the dramatic passions are properly defined and described, with applications of the rules peculiar to each, and selected passages for practice. ... By the late A. Hill, esq; now first revised, and separately published.","Hill, Aaron, 1685-1750.",[1779],London :,"printed for J. Dixwell,",004775816,N1843,CW111456256,K001193.000,CW3311456256
"An epistle from Mr. Theophilus Cibber, to David Garrick, Esq; To which are prefixed, some occasional verses, petitions, &c:","Cibber, Theophilus, 1703-1758.",1755.,London :,"printed for R. Griffiths; and to be had also of Mr. Cibber,",004846439,T74364,CW110913152,K062687.000,CW3310913152
"A farewell, for two years, to England. A poem. By Helen Maria Williams:","Williams, Helen Maria, 1762-1827.",1791.,London :,"printed for T. Cadell,",004842886,T69319,CW112283457,K059123.000,CW3312283457
"The posthumous works of Robert Hooke, ... containing his Cutlerian lectures, and other discourses, read at the meetings of the illustrious Royal Society. ... Illustrated with sculptures. To these discourses is prefixt the author's life, ... Publish'd by Richard Waller,:","Hooke, Robert, 1635-1703.",1705.,London :,"printed by Sam. Smith and Benj. Walford,",004844571,T71737,CW116991204,K060816.000,CW3316991204
The expedition of Humphry Clinker: By the author of Roderick Random. In three volumes. ...,"Smollett, Tobias George, 1721-1771.",MDCLXXI [1771],London :,"printed for W. Johnston; and B. Collins, in Salisbury,",004833098,T55323,CW113086522,K049314.002,CW3313086785
"The reprisal: or, the tars of Old England: A comedy of two acts, as it is performed at the Theatre Royal in Drury-Lane.","Smollett, Tobias George, 1721-1771.",1757.,London :,"printed for R. Baldwin,",004796939,T2473,CW113646880,K021528.000,CW3313646880
"An account of the abolishing of duels in France: being extracts out of the edicts of the kings, the regulations of the marshals, and the records of the Parliaments of France, with the resolutions of the Arch-bishops, ...","Defoe, Daniel, attributed name. 1661?-1731,",1713.,London :,"printed for John Morphew,",004839260,T64304,CW106371078,K055489.000,CW3306371078
"Moderation maintain'd, in defence of A compassionate enquiry into the causes of the civil war, &c. In a sermon preached ... by White Kennet,:","Defoe, Daniel, attributed name. 1661?-1731,",1704.,London :,"printed in the year,",004810077,T828,CW101595342,K020344.000,CW3301595342
"Probationary odes for the laureatship: with a preliminary discourse, by Sir John Hawkins, Knt.","Hawkins, John, Sir,",1785.,London :,"printed for James Ridgway,",004859628,T93999,CW112908632,K075902.000,CW3312908632
"The royal convert. A tragedy: As it is acted at the Queen's Theatre in the Hay-Market. By Her Majesty's sworn servants. Written by N. Rowe, Esq;.","Rowe, Nicholas, 1674-1718.",1708.,London :,"printed for Jacob Tonson,",004775898,N186,CW110586118,K000113.000,CW3310586118
"The life of Edward Earl of Clarendon: Lord High Chancellor of England, and Chancellor of the University of Oxford. ... Written by himself. Printed from his original manuscripts, ...","Clarendon, Edward Hyde, Earl of, 1609-1674.",1759.,Oxford :,"at the Clarendon printing-house,",004832228,T53953,CW101508765,K048444.000,CW3301508765
The representation of the Lower House of Convocaion [sic] of the English clergy examined: being remarks on the present state of religion now in England:,"Defoe, Daniel, 1661?-1731.",1711.,[Edinburgh] :,"Printed at London, and re-printed at Edinburgh by J. Moncur,",004840696,T66267,CW119292965,K056925.000,CW3319292965
"Sermons: by Hugh Blair, D.D. One of the ministers of the High Church, and Professor of Rhetorick and Belles Lettres in the University, of Edinburgh.","Blair, Hugh, 1718-1800.",1777 - 1801.,Edinburgh :,"printed for William Creech, Edinburgh; and W. Strahan, and T. Cadell, London,",004904848,N71655,CW118415293,K019611.005,CW3318416236
"Feudal times: or, the banquet-gallery : a drama, in two acts. First represented at the Theatre-Royal, Drury-Lane, on Saturday, Jan. 19th. 1799. Written by George Colman, the younger.","Colman, George, 1762-1836.",[1799],London :,"printed by T. Woodfall; for Messrs. Cadell and Davies,",004808621,T4690,CW117024816,K022556.000,CW3317024816
"The works of Richard Savage: Esq. son of the Earl Rivers. With an account of the life and writings of the author, by Samuel Johnson, LL.D. in two volumes. ...","Savage, Richard, d. 1743.",1775.,London :,"printed for T. Evans,",004865644,T101827,CW113168224,K081929.001,CW3313168224
A critical dissertation on the poems of Ossian: the son of Fingal.,"Blair, Hugh, 1718-1800.",1763.,London :,"printed for T. Becket and P. A. De Hondt,",004802866,T34417,CW113880070,K036665.000,CW3313880070
Anecdotes of painting in England: with some account of the principal artists; and incidental notes on other arts; collected by the late Mr. George Vertue; and now digested and published from his original MSS. by Mr. Horace Walpole. The second edition. ...,"Walpole, Horace, 1717-1797.",1765-71 [1765-80],[Twickenham] :,"Printed by Thomas Kirgate at Strawberry-Hill,",004838453,T63190,CW106462425,K054680.004,CW3306640142
The conquest of Spain: a tragedy. As it is acted by Her Majesty's servants at the Queen's Theatre in the Hay-Market:,"Pix, Mary, 1666-1720.",1705.,London :,"printed for Richard Wellington,",004800750,T31215,CW114386969,K034728.000,CW3314386969
Lessons for children: of three years old. ...,"Barbauld, Mrs. (Anna Letitia), 1743-1825.",1779.,Dublin :,"printed and sold by R. Jackson,",004895295,T142785,CW120376494,K111672.001,CW3320376494
On the duties of the young: By Dr. Blair.,"Blair, Hugh, 1718-1800.",1793.,Manchester :,"printed by G. Nicholson and Co. Sold by T. Knott; and Champante & Whitrow, London,",004810740,T9499,CW121156855,K024590.000,CW3321156855
"Royal religion; being some enquiry after the piety of princes: With remarks on a book, entituled, A form of prayers us'd by King William.","Defoe, Daniel, 1661?-1731.",1704.,London :,"printed in the year,",004802012,T32978,CW120369469,K035874.000,CW3320369469
"Werter. A tragedy: As performed at the Theatres-Royal, Bath, Bristol, Covent-Garden and Dublin.","Reynolds, Frederick, 1764-1841.",1786.,Dublin :,"printed by P. Cooney,",004794575,T18690,CW115902268,K029448.000,CW3315902268
"A general history of the robberies and murders of the most notorious pyrates: and also their policies, discipline and government, from their first rise and settlement in the island of Providence, ... With the remarkable actions and adventures of the two female pyrates, Mary Read and Anne Bonny. To which is prefix'd an account of the famous Captain Avery ... By Captain Charles Johnson.","Johnson, Charles, fl. 1724-1736.",1724.,London :,"printed for Ch. Rivington, J. Lacy, and J. Stone,",004844770,T71967,CW103162468,K061015.000,CW3303162468
"Camilla: or, a picture of youth. By the author of Evelina and Cecilia. In six volumes. ...","Burney, Fanny, 1752-1840.",1796.,London :,"printed for the booksellers,",004820021,T187082,CW116796098,K124157.002,CW3316413207
"Second thoughts are best: or, a further improvement of a late scheme to prevent street robberies: ... with some thoughts for suppressing robberies in all the publick roads of England, ... By Andrew Moreton, ...","Defoe, Daniel, 1661?-1731.",1729 [1728],London :,"printed for W. Meadows; and sold by J. Roberts,",004777843,N22059,CW112318822,K012894.000,CW3312318822
The green box of Monsieur de Sartine: found at Madamoiselle du The's lodgings. From the French of the Hague edition. ...,"Tickell, Richard, 1751-1793.",1779.,[London] :,"Printed in the year,",004871143,T108911,CW103970691,K087436.000,CW3303970691
"The Ephesian matron: A comic serenata, after the manner of the Italian. As it is performed at Ranelagh House. The music by Mr. Dibdin.","Bickerstaff, Isaac, 1735-1812.",1769.,London :,"printed for W. Griffin,",004801875,T32792,CW111210938,K035747.000,CW3311210938
"Thoughts concerning man's condition and duties in this life: and his hopes in the world to come. By Alexander Lord Pitsligo, deceased. Also, A short catechism. By another hand.","Forbes of Pitsligo, Alexander Forbes, Lord, 1678-1762.",1766.,Edinburgh :,"printed for Drummond,",004878110,T117809,CW119957403,K094425.000,CW3319957403
"The history of England: from the invasion of Julius Cæsar to the revolution in 1688. In eight volumes. By David Hume, Esq; ...","Hume, David, 1711-1776.",1763.,London :,"printed for A. Millar,",004851124,T82469,CW100229577,K067385.008,CW3300868875
"Letters written by the late Right Honourable Lady Luxborough, to William Shenstone, Esq:","Luxborough, Henrietta Knight, Baroness, 1699-1756.",1775.,London :,"printed for J. Dodsley,",004858078,T91685,CW101130564,K074349.000,CW3301130564
"The Englishman return'd from Paris: being the sequel to The Englishman in Paris. A farce in two acts. As it is perform'd at the Theatre-Royal in Covent-Garden. By Samuel Foote, Esq;.","Foote, Samuel, 1720-1777.",1756.,London :,"printed for Paul Vaillant, facing Southampton-street, in the Strand,",004794439,T18549,CW109974088,K029323.000,CW3309974088
"The English malady: or, a treatise of nervous diseases of all kinds, as spleen, vapours, lowness of spirits, hypochondriacal, and hysterical distempers, &c. In three parts. ... By George Cheyne, M.D. ...","Cheyne, George, 1673-1743.",1733.,London :,"printed for G. Strahan, and J. Leake at Bath,",004832180,T53892,CW107864112,K048396.000,CW3307864112
"An enquiry into the authenticity of the poems attributed to Thomas Rowley: In which the arguments of the dean of Exeter, and Mr. Bryant, are examined. By Thomas Warton, Fellow of Trinity College Oxford, and F.S.A.","Warton, Thomas, 1728-1790.",1782.,London :,"printed for J. Dodsley, and sold by Mess. Fletchers at Oxford,",004801823,T32726,CW111175077,K035696.000,CW3311175077
"The tragedy of Jane Shore: Written in imitation of Shakespear's style. By N. Rowe, Esq;.","Rowe, Nicholas, 1674-1718.",[1714],London :,"printed for Bernard Lintott,",004833266,T55544,CW112767135,K049482.000,CW3312767135
The absent man: a farce. As it is acted by His Majesty's servants at the Theatre-Royal in Drury-Lane.,"Bickerstaff, Isaac, 1735-1812.",1768.,Dublin :,"printed for J. Hoey, Sen. P. and W. Wilson, J. Exshaw, H. Saunders, B. Grierson [and 7 others in Dublin],",004794752,T19009,CW111471759,K029600.000,CW3311471759
"Letters of Mr. Pope, and several eminent persons, from the year 1705, to 1711:","Pope, Alexander, 1688-1744.",1735.,London :,"printed and sold by the booksellers of London and Westminster,",004809116,T5502,CW125276769,K022995.001,CW3325276769
"An enquiry into the objections against George Psalmanaazaar of Formosa: In which the accounts of the people, ... are proved not to contradict his accounts. With accurate and authentick maps ... To which is added, George Psalmanaazaar's answer to Mons. D'Amalvy of Sluice.","Psalmanazar, George, 1679?-1763.",[1710?],London :,"printed for Bernard Lintott,",004891653,T136710,CW105848238,K108002.000,CW3305848238
"The heir at law: a comedy, in five acts, as performed at the Theatre-Royal, Crow-Street, with universal applause. Written by George Colman, Esq.","Colman, George, 1762-1836.",1798.,Cork :,"printed for the booksellers,",004814107,T164364,CW107746051,K118213.000,CW3307746051
A fairy tale: In two acts. Taken from Shakespeare. As it is performed at the Theatre-Royal in Drury-Lane.,"Colman, George, 1732-1794.",1763.,London :,"printed for J. and R. Tonson,",004803359,T35210,CW107930446,K037155.000,CW3307930446
Notoriety: a comedy: By Mr. Reynolds.,"Reynolds, Frederick, 1764-1841.",1792.,Dublin :,"printed by P. Byend,",004794404,T18515,CW113971751,K029290.000,CW3313971751
"A select collection of poems: with notes, biographical and historical.:",,1780-82.,London :,"printed by and for J. Nichols,",004859333,T93622,CW115281335,K075606.007,CW3315282335
"A new voyage round the world: by a course never sailed before. Being a voyage undertaken by some merchants, who afterwards proposed the setting up an East-India company in Flanders ...","Defoe, Daniel, 1661?-1731.",1725.,London :,"printed for A. Bettesworth; and W. Mears,",004843746,T70641,CW102830808,K059984.000,CW3302830808
"The present state of all nations: Containing a geographical, natural, commercial, and political history of all the countries in the known world. ... By T. Smollett, M.D.","Smollett, Tobias George, 1721-1771.",1768-69.,London :,"printed for R. Baldwin; W. Johnston; S. Crowder; and Robinson and Roberts,",004833136,T55361,CW100768590,K049352.002,CW3300769119
"Temora: an ancient epic poem, in eight books: together with several other poems, composed by Ossian, the son of Fingal. Translated from the Galic language, by James Macpherson.","Macpherson, James, 1736-1796.",1763.,London :,"printed for T. Becket and P. A. De Hondt,",004891901,T137081,CW113332149,K108251.000,CW3313332149
"The present state of all nations: Containing a geographical, natural, commercial, and political history of all the countries in the known world. ... By T. Smollett, M.D.","Smollett, Tobias George, 1721-1771.",1768-69.,London :,"printed for R. Baldwin; W. Johnston; S. Crowder; and Robinson and Roberts,",004833136,T55361,CW100768590,K049352.003,CW3300969394
"A general history of discoveries: and improvements, in useful arts, particularly in the great branches of commerce, navigation, and plantation, in all parts of the known world. ...","Defoe, Daniel, 1661?-1731.",[1725-26],London :,"printed for J. Roberts,",004843570,T70339,CW108763330,K059808.000,CW3308763330
"A select collection of poems: with notes, biographical and historical.:",,1780-82.,London :,"printed by and for J. Nichols,",004859333,T93622,CW115281335,K075606.006,CW3314728738
"The history of the tales of the fairies: Newly done from the French. Containing, I: The tale of Graciosa, ... II. The blew-bird, and Florina; ... III. Prince Avenant, ... IV. The king of the peacocks, ... V. Prince Nonpariel [sic], ... VII. The orange-tree, ...","Aulnoy, Madame d' (Marie-Catherine), 1650 or 51-1705.",1716.,London :,"printed and sold by Eben. Tracy,",004819353,T184978,CW114802996,K123482.000,CW3314802996
"The banishment of Cicero: A tragedy. By Richard Cumberland, Esq;.","Cumberland, Richard, 1732-1811.",1761.,London :,"printed for J. Walter,",004793658,T1752,CW114251799,K021000.000,CW3314251799
"The wheel of fortune: a comedy. Performed at the Theatre-Royal, Drury-Lane. By Richard Cumberland, Esq.","Cumberland, Richard, 1732-1811.",1795.,Dublin :,"printed by William Porter, for P. Wogan, P. Byrne, J. Boyce, J. Jones, [and 4 others in Dublin],",004779700,N25596,CW116518558,K014506.000,CW3316518558
An address to the opposers of the repeal of the Corporation and Test Acts:,"Barbauld, Mrs. (Anna Letitia), 1743-1825.",1790.,London :,"printed for J. Johnson,",004814085,T164252,CW105569934,K118191.000,CW3305569934
"Scotland in danger: or, a serious enquiry into the dangers which Scotland has been in, is now in, or may be in since the union: with some humble proposals for the remedy.","Defoe, Daniel, 1661?-1731.",1708],[Edinburgh :,"printed by the heirs and successors of Andrew Anderson,",004778474,N23146,CW105413830,K013438.000,CW3305413830
"Miscellaneous works: of Edward Gibbon, Esquire. With memoirs of his life and writings, composed by himself: illustrated from his letters, with occasional notes and narrative, by John Lord Sheffield. In two volumes. ...","Gibbon, Edward, 1737-1794.",1796.,London :,"printed for A. Strahan, and T. Cadell Jun. and W. Davies, (successors to Mr. Cadell,),",004849601,T79696,CW124765769,K065858.002,CW3325015116
"First love: a comedy: Performed at the Theatre Royal, Drury-Lane. By Richard Cumberland, Esq.","Cumberland, Richard, 1732-1811.",1795.,Dublin :,"printed by H. Fitzpatrick, for Messrs. P. Byrne, P. Wogan, W. Jones, G. Burnet [and 3 others in Dublin],",004803581,T35554,CW114913440,K037374.000,CW3314913440
"London and Bristol compar'd: A satire: written in Newgate, Bristol, by the late Richard Savage, Esq;.","Savage, Richard, d. 1743.",1744 [1743],London :,"printed for M. Cooper,",004871208,T108983,CW113393621,K087503.000,CW3313393621
"The just complaint of the poor weavers truly represented: with as much answer as it deserves, to a pamphlet lately written against them entitled The weavers pretences examin'd, &c.","Defoe, Daniel, 1661?-1731.",1719.,London :,"printed for W. Boreham,",004834090,T56919,CW106547573,K050307.000,CW3306547573
More reformation. A satyr upon himself: By the author of The true born English-man.,"Defoe, Daniel, 1661?-1731.",1703.,London :,"printed in the year,",004834100,T56935,CW113752983,K050317.000,CW3313752983
"Additions to the works of Alexander Pope: Esq. Together with many original poems and letters, of cotemporary [sic] writers, never before published. In two volumes. ...","Pope, Alexander, 1688-1744.",1776.,London :,"printed for H. Baldwin, T. Longman, R. Baldwin, G. Robinson, T. Caslon [and 2 others in London],",004809085,T5465,CW114026671,K022968.002,CW3314932315
"Camilla: or, a picture of youth. By the author of Evelina and Cecilia. In six volumes. ...","Burney, Fanny, 1752-1840.",1796.,London :,"printed for the booksellers,",004820021,T187082,CW116796098,K124157.003,CW3316413390
"Camilla: or, a picture of youth. By the author of Evelina and Cecilia. In six volumes. ...","Burney, Fanny, 1752-1840.",1796.,London :,"printed for the booksellers,",004820021,T187082,CW116796098,K124157.001,CW3316796098
"Reasons for im- the L--d H--- T----r, and some others of the p- m-:","Defoe, Daniel, 1661?-1731.",[1714],[London] :,"Printed and sold by J. Moore near St. Paul's,",004834114,T56955,CW105123224,K050331.000,CW3305123224
"Civic sermons to the people. Number I. Nay, why even of yourselves, judge ye not what is right:","Barbauld, Mrs. (Anna Letitia), 1743-1825.",1792.,London :,"printed for J. Johnson,",004810637,T933,CW105353337,K020426.000,CW3305353337
"The Scot's narrative examin'd: or, the case of the episcopal ministers in Scotland stated, and the late treatment of them in the city of Edinburgh enquir'd into: ...","Defoe, Daniel, 1661?-1731.",1709.,London :,"printed in the year,",004833224,T55490,CW120606183,K049440.000,CW3320606183
The discovery: a comedy. As it is performed at the Theatre-Royal in Drury-Lane. Written by the editor of Miss Sidney Bidulph.,"Sheridan, Frances Chamberlaine, 1724-1766.",1763.,Edinburgh :,"printed for R. Fleming,",004879712,T119903,CW113411563,K096030.000,CW3313411563
The life and adventures of Peter Porcupine: with a full and fair account of all his authoring transactions; being a sure and infallible guide for all enterprising young men who wish to make a fortune by writing pamphlets. By Peter Porcupine himself. [Two lines from Shakespeare],"Cobbett, William, 1763-1835.",M.DCC.XCVI. [1796],Philadelphia :,"Printed for, and sold by, William Cobbett, at no. 25, North Second Street, opposite Christ Church,",004829330,W20684,CW115817989,K134436.000,CW3315817989
The farmer's return from London: An interlude. As it is performed at the Theatre-Royal in Drury-Lane.,"Garrick, David, 1717-1779.",1762.,Dublin :,"printed for William Smith,",004803461,T35380,CW115852132,K037258.000,CW3315852132
"The history of the English stage, from the restauration to the present time. Including the lives, characters and amours, of the most eminent actors and actresses. With instructions for public speaking;... By Mr. Thomas Betterton. Adorned with cuts:","Betterton, Thomas, 1635?-1710.",1741.,London :,"printed for E. Curll,",004790969,T12611,CW116537037,K026306.000,CW3316537037
"The annual register: or, the history of the present war: from the commencement of hostilities, in 1755; and continued ... to the end of the campaign, 1761. Illustrated with maps of ... the theatre of the war, and the heads of the commanders, ...","Burke, Edmund, 1729-1797.",[1762],[Dublin] :,"London: printed for R. and J. Dodsley; and, Dublin: re-printed by John Exshaw,",004872683,T110833,CW100956554,K088978.000,CW3300956554
"Poems on several occasions: Dedicated to the Reverend Dr. Delaune, ... By N. Amhurst, ...","Amhurst, N. (Nicholas), 1697-1742.",1720.,London :,"printed for R. Francklin,",004808070,T42646,CW111602147,K041599.000,CW3311602147
"Vaurien: or, sketches of the times: exhibiting views of the philosophies, religions, politics, literature, and manners of the age. In two volumes. ...","Disraeli, Isaac, 1766-1848.",1797.,London :,"printed for T. Cadell, junior, and W. Davies, (successors to Mr. Cadell); and J. Murray and S. Highley,",004848375,T77691,CW124565193,K064631.001,CW3324565193
"Apology for The minor. In a letter to the Rev. Mr Baine. To which is added, the original epilogue. By Samuel Foote, Esq:","Foote, Samuel, 1720-1777.",1771.,Edinburgh :,"printed for J. Wood,",004796318,T22235,CW116563715,K030930.000,CW3316563715
"Some farther account of the original disputes in Ireland, about farthings and halfpence. In a discourse with a Quaker of Dublin:","Defoe, Daniel, attributed name. 1661?-1731,",1724.,[London] :,"Printed in the year,",004834136,T56979,CW102157550,K050353.000,CW3302157550
"The natural history of birds: From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes. ...","Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1793.,London :,"printed for A. Strahan, and T. Cadell; and J. Murray,",004893396,T139140,CW109028249,K109756.009,CW3309874901
"A select collection of poems: with notes, biographical and historical.:",,1780-82.,London :,"printed by and for J. Nichols,",004859333,T93622,CW115281335,K075606.004,CW3315281962
"The present state of all nations: Containing a geographical, natural, commercial, and political history of all the countries in the known world. ... By T. Smollett, M.D.","Smollett, Tobias George, 1721-1771.",1768-69.,London :,"printed for R. Baldwin; W. Johnston; S. Crowder; and Robinson and Roberts,",004833136,T55361,CW100768590,K049352.001,CW3300768590
"The history of the rebellion and civil wars in England: begun in the year 1641. ... Written by ... Edward Earl of Clarendon, ... Volume the third.","Clarendon, Edward Hyde, Earl of, 1609-1674.",1704.,Oxford :,"printed at the Theater, An. Dom.,",004898351,T147811,CW102712019,K114736.000,CW3302712019
"The natural history of birds: From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes. ...","Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1793.,London :,"printed for A. Strahan, and T. Cadell; and J. Murray,",004893396,T139140,CW109028249,K109756.008,CW3309874410
"A select collection of poems: with notes, biographical and historical.:",,1780-82.,London :,"printed by and for J. Nichols,",004859333,T93622,CW115281335,K075606.005,CW3314229753
The school-mistress: a poem. In imitation of Spenser.,"Shenstone, William, 1714-1763.",1742.,London :,"printed for R. Dodsley, and sold by T. Cooper,",004890323,T134640,CW110612293,K106664.000,CW3310612293
